entidad,record_id,record_type,source_sheet,source_row,project_id,project_name,project_name_raw,project_type,product_label,template_key,process,activity_type,task_id,task_name,task_hours,task_start_date,task_end_date,task_done,task_status,task_priority,task_owner,task_overdue,task_notes,template_task_key,meeting_id,meeting_name,meeting_date,meeting_time,meeting_type,meeting_status,meeting_attendees,meeting_notes,communication_id,communication_date,communication_time,communication_type,communication_result,communication_notes,invoice_id,invoice_name,invoice_amount,invoice_sent_date,invoice_due_date,invoice_status,invoice_notes,user_id,user_name,user_role,config_group,config_key,config_value,config_definition,metric_name,metric_value,raw_row_json,raw_formulas_json,project_template_key,template_relation_type,template_match_status,template_process_key,template_activity_key
tareas,TSK000381,task,✅Lista de Tareas,397,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Reuniones y coordinación,Actividad,TSK000381,Sesión de trabajo Virtual,6.0,2026-01-20,2026-01-20,true,Hecho,Urgente,Carmen Donoso,N/A,,implementation_campuspack:ACT-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Sesión de trabajo Virtual"", ""D"": ""6.0"", ""E"": ""46042.0"", ""F"": true, ""G"": ""46042.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000382,task,✅Lista de Tareas,398,PRJ0017,Nuevo colegio del Prado,Nuevo colegio del Prado,Soporte,Schoolpack,support,Financiero,Actividad,TSK000382,"85786 -Auditoria del Desarrollo (3): Mensaje de cartera, de facturación e impresión de plaquetas",1.0,2026-03-24,2026-03-25,true,Hecho,Alto,Sebastian Ballesteros,N/A,,support:ACT-228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Nuevo colegio del Prado"", ""C"": ""85786 -Auditoria del Desarrollo (3): Mensaje de cartera, de facturación e impresión de plaquetas "", ""D"": ""1.0"", ""E"": ""46105.0"", ""F"": true, ""G"": ""46106.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000383,task,✅Lista de Tareas,399,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Otros,Actividad,TSK000383,Cotización Bank Agent,0.0,2026-01-20,2026-01-20,false,No iniciado,Alto,Jhoec Camayo,N/A,,support:ACT-229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Cotización Bank Agent"", ""D"": ""0.0"", ""E"": ""46042.0"", ""F"": false, ""G"": ""46042.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000384,task,✅Lista de Tareas,400,PRJ0002,Fundación Incolmotos Yamaha,Fundación Incolmotos Yamaha,Soporte,Campuspack,support,Otros,Actividad,TSK000384,Hacer reporte enviado por IT en Signio,2.0,2025-12-09,2025-12-10,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Fundación Incolmotos Yamaha"", ""C"": ""Hacer reporte enviado por IT en Signio"", ""D"": ""2.0"", ""E"": ""46000.0"", ""F"": true, ""G"": ""46001.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000385,task,✅Lista de Tareas,401,PRJ0002,Fundación Incolmotos Yamaha,Fundación Incolmotos Yamaha,Soporte,Campuspack,support,Desarrollos a la medida,Actividad,TSK000385,Resolver documento punto a punto de los requerimiento de las Escuelas Musicales,3.0,2025-12-09,2025-12-12,true,Hecho,Urgente,Jhoec Camayo,N/A,Para la reunión de Cesar Presencial el 12DIC,support:ACT-231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Fundación Incolmotos Yamaha"", ""C"": ""Resolver documento punto a punto de los requerimiento de las Escuelas Musicales"", ""D"": ""3.0"", ""E"": ""46000.0"", ""F"": true, ""G"": ""46003.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""Para la reunión de Cesar Presencial el 12DIC""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000386,task,✅Lista de Tareas,402,PRJ0028,Jalam,Jalam,Implementación,Schoolpack,implementation_schoolpack,Pruebas / Auditoría,Actividad,TSK000386,Sesión de revisión y validación funcional de la implementación del SAC a CIRNAAP Y JALAM,1.0,2026-02-09,2026-02-09,true,Hecho,Urgente,Jhoec Camayo,N/A,3pm,implementation_schoolpack:ACT-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Jalam"", ""C"": ""Sesión de revisión y validación funcional de la implementación del SAC a CIRNAAP Y JALAM"", ""D"": ""1.0"", ""E"": ""46062.0"", ""F"": true, ""G"": ""46062.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""3pm""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000387,task,✅Lista de Tareas,403,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Desarrollos a la medida,Actividad,TSK000387,Error de cambio de perfil y de inventarios - Pendiente fecha de entrega Desarrollo,1.0,2025-12-12,2025-12-16,true,Hecho,Alto,Carmen Donoso,,,implementation_campuspack:ACT-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Error de cambio de perfil y de inventarios - Pendiente fecha de entrega Desarrollo"", ""D"": ""1.0"", ""E"": ""46003.0"", ""F"": true, ""G"": ""46007.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000388,task,✅Lista de Tareas,404,PRJ0023,Contraloria,Contraloria,Soporte,Schoolpack,support,Otros,Actividad,TSK000388,Crear recibo de pago en Banco,0.0,2025-12-10,2025-12-12,true,Hecho,Alto,Sebastian Ballesteros,N/A,"POSPUESTO, NO LO VAN A USAR ",support:ACT-232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Contraloria"", ""C"": ""Crear recibo de pago en Banco"", ""D"": ""0.0"", ""E"": ""46001.0"", ""F"": true, ""G"": ""46003.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": ""POSPUESTO, NO LO VAN A USAR ""}","{""J"": ""if(or(F404=TRUE,G404>0,H404=\""Done\"",isblank(E404)),\""N/A\"",if($B$5<=E404,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000389,task,✅Lista de Tareas,405,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Desarrollos a la medida,Actividad,TSK000389,Documentación desarrollo: checks solicitados (imágenes y habeas data),3.0,2025-12-16,2025-12-16,true,Hecho,Alto,Geraldine Araque,,"No van a pagar, lo manejan como el sistema",implementation_campuspack:ACT-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Documentación desarrollo: checks solicitados (imágenes y habeas data)"", ""D"": ""3.0"", ""E"": ""46007.0"", ""F"": true, ""G"": ""46007.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Geraldine Araque"", ""L"": ""No van a pagar, lo manejan como el sistema""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000390,task,✅Lista de Tareas,406,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Desarrollos a la medida,Actividad,TSK000390,Documentación Desarrollo Bienestar (Procesos disciplinarios),5.0,2026-01-21,2026-03-24,true,Hecho,Alto,Carmen Donoso,,,implementation_campuspack:ACT-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Documentación Desarrollo Bienestar (Procesos disciplinarios)"", ""D"": ""5.0"", ""E"": ""46043.0"", ""F"": true, ""G"": ""46105.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000391,task,✅Lista de Tareas,407,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Admisiones,Actividad,TSK000391,Admisiones: Configuración incial y Capacitación (2h) y acta,0.0,2026-03-13,2026-03-13,false,No iniciado,Alto,Geraldine Araque,N/A,,implementation_schoolpack:ACT-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Admisiones: Configuración incial y Capacitación (2h) y acta"", ""D"": ""0.0"", ""E"": ""46094.0"", ""F"": false, ""G"": ""46094.0"", ""H"": ""No iniciado"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque""}","{""J"": ""if(or(F407=TRUE,G407>0,H407=\""Done\"",isblank(E407)),\""N/A\"",if($B$5<=E407,\""N/A\"",\""Overdue\""))""}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000392,task,✅Lista de Tareas,408,PRJ0023,Contraloria,Contraloria,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000392,86326 - Solicitud de actualización documentos de matricula - Revisión de documentación y cotización (OSE),2.0,2025-12-10,2025-12-10,false,Hecho,Alto,Geraldine Araque,N/A,"Eliminar los documentos que no requieren ser descargados por los padres de familia. Actualizar el formato de salud, libranza y contrato de convivencia. Item donde el padre de familia adjunte el soporte de pago de matricula y pesion",support:ACT-233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Contraloria"", ""C"": ""86326 - Solicitud de actualización documentos de matricula - Revisión de documentación y cotización (OSE)"", ""D"": ""2.0"", ""E"": ""46001.0"", ""F"": false, ""G"": ""46001.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque"", ""L"": ""Eliminar los documentos que no requieren ser descargados por los padres de familia. Actualizar el formato de salud, libranza y contrato de convivencia. Item donde el padre de familia adjunte el soporte de pago de matricula y pesion""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000393,task,✅Lista de Tareas,409,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Académico,Actividad,TSK000393,Tableros de academico (Ellos envian los diseños): Documentación,7.0,2025-12-23,2025-12-23,true,Hecho,Alto,Carmen Donoso,N/A,,support:ACT-234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Tableros de academico (Ellos envian los diseños): Documentación"", ""D"": ""7.0"", ""E"": ""46014.0"", ""F"": true, ""G"": ""46014.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000394,task,✅Lista de Tareas,410,PRJ0028,Jalam,Jalam,Implementación,Schoolpack,implementation_schoolpack,Documentación / Actas / Entrega,Actividad,TSK000394,Entrega de Manuales a Jalam,2.0,2026-01-26,2026-01-26,true,Hecho,Alto,Jhoec Camayo,,,implementation_schoolpack:ACT-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Jalam"", ""C"": ""Entrega de Manuales a Jalam"", ""D"": ""2.0"", ""E"": ""46048.0"", ""F"": true, ""G"": ""46048.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Jhoec Camayo""}",{},implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000395,task,✅Lista de Tareas,411,PRJ0028,Jalam,Jalam,Implementación,Schoolpack,implementation_schoolpack,Documentación / Actas / Entrega,Actividad,TSK000395,Entrega de Videos a Jalam,3.0,2026-01-28,2026-01-28,true,Hecho,Alto,Jhoec Camayo,,,implementation_schoolpack:ACT-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Jalam"", ""C"": ""Entrega de Videos a Jalam"", ""D"": ""3.0"", ""E"": ""46050.0"", ""F"": true, ""G"": ""46050.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Jhoec Camayo""}",{},implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000396,task,✅Lista de Tareas,412,PRJ0028,Jalam,Jalam,Implementación,Schoolpack,implementation_schoolpack,Otros,Actividad,TSK000396,Solicitar cuatro estornos del SAC,1.0,2026-01-23,2026-01-29,true,Hecho,Alto,Jhoec Camayo,,,implementation_schoolpack:ACT-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Jalam"", ""C"": ""Solicitar cuatro estornos del SAC"", ""D"": ""1.0"", ""E"": ""46045.0"", ""F"": true, ""G"": ""46051.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Jhoec Camayo""}",{},implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000397,task,✅Lista de Tareas,413,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Académico,Actividad,TSK000397,"Auditar Desarrollo caracterización academica: Sylabus, programas y reportes y solution",5.0,2026-05-08,2026-05-14,true,Hecho,Alto,Carmen Donoso,,,implementation_campuspack:ACT-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Auditar Desarrollo caracterización academica: Sylabus, programas y reportes y solution"", ""D"": ""5.0"", ""E"": ""46150.0"", ""F"": true, ""G"": ""46156.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000398,task,✅Lista de Tareas,414,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Admisiones,Actividad,TSK000398,Auditoria y entrega del Desarrollo Admisiones y Matriculas,4.0,2026-03-09,2026-04-01,true,Hecho,Alto,Carmen Donoso,,Viernes,implementation_campuspack:ACT-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Auditoria y entrega del Desarrollo Admisiones y Matriculas "", ""D"": ""4.0"", ""E"": ""46090.0"", ""F"": true, ""G"": ""46113.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso"", ""L"": ""Viernes""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000399,task,✅Lista de Tareas,415,PRJ0004,Corp.Edu Dr. Amin Ariza,Corp.Edu Dr. Amin Ariza,Implementación,Campuspack,implementation_campuspack,Matrículas,Actividad,TSK000399,Documentación de programación de horarios y programación de matriculas (Sesiónes con la persona fija en la institución),3.0,2026-04-28,2026-04-28,true,Hecho,Alto,Carmen Donoso,,,implementation_campuspack:ACT-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Dr. Amin Ariza"", ""C"": ""Documentación de programación de horarios y programación de matriculas (Sesiónes con la persona fija en la institución)"", ""D"": ""3.0"", ""E"": ""46140.0"", ""F"": true, ""G"": ""46140.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Carmen Donoso""}",{},implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000400,task,✅Lista de Tareas,416,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Académico,Actividad,TSK000400,86376 - Cotización: Pantalla de Valoraciones Plus,6.0,2026-01-15,2026-01-15,true,Hecho,Alto,Carmen Donoso,N/A,"Cambiar a otra pantalla que ya existe, Pantalla plus, Vamos a hacer presencial la capacitación ",support:ACT-235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""86376 - Cotización: Pantalla de Valoraciones Plus"", ""D"": ""6.0"", ""E"": ""46037.0"", ""F"": true, ""G"": ""46037.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Cambiar a otra pantalla que ya existe, Pantalla plus, Vamos a hacer presencial la capacitación ""}","{""J"": ""if(or(F416=TRUE,G416>0,H416=\""Done\"",isblank(E416)),\""N/A\"",if($B$5<=E416,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000401,task,✅Lista de Tareas,417,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Otros,Actividad,TSK000401,"Migración a la pantalla plus a logros, indicadores y actividaes",0.0,2025-12-23,2025-12-23,true,Hecho,Alto,Carmen Donoso,N/A,Ene12 cuando vuelvas,support:ACT-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Migración a la pantalla plus a logros, indicadores y actividaes"", ""D"": ""0.0"", ""E"": ""46014.0"", ""F"": true, ""G"": ""46014.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Ene12 cuando vuelvas""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000402,task,✅Lista de Tareas,418,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Académico,Actividad,TSK000402,"Cotización - Personalización de los label del planeador standar de Infinite, visualizador actitudinal en pantalla",6.0,2026-01-15,2026-01-15,true,Hecho,Alto,Carmen Donoso,N/A,Ya esta aprobada,support:ACT-237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Cotización - Personalización de los label del planeador standar de Infinite, visualizador actitudinal en pantalla"", ""D"": ""6.0"", ""E"": ""46037.0"", ""F"": true, ""G"": ""46037.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Ya esta aprobada""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000403,task,✅Lista de Tareas,419,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Académico,Actividad,TSK000403,"Desarrollo - Personalización de los label del planeador standar de Infinite, visualizador actitudinal en pantalla",8.0,2026-01-22,2026-01-28,true,Hecho,Alto,Desarrollo,,,support:ACT-238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""Desarrollo - Personalización de los label del planeador standar de Infinite, visualizador actitudinal en pantalla"", ""D"": ""8.0"", ""E"": ""46044.0"", ""F"": true, ""G"": ""46050.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Desarrollo""}",{},support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000404,task,✅Lista de Tareas,420,PRJ0018,Colegio Gimnasio del Saber,Colegio Gimnasio del Saber,Soporte,Schoolpack,support,Reuniones y coordinación,Actividad,TSK000404,86524 - Actualizar 7 reportes (Antes de la visita presencial) Enviar OSE,4.0,2026-01-16,2026-01-20,true,Hecho,Alto,Carmen Donoso,N/A,"Sesión el viernes 16 de enero, pasar a LORENA LO MAS PRONTO",support:ACT-239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Gimnasio del Saber"", ""C"": ""86524 - Actualizar 7 reportes (Antes de la visita presencial) Enviar OSE"", ""D"": ""4.0"", ""E"": ""46038.0"", ""F"": true, ""G"": ""46042.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Sesión el viernes 16 de enero, pasar a LORENA LO MAS PRONTO""}","{""J"": ""if(or(F420=TRUE,G420>0,H420=\""Done\"",isblank(E420)),\""N/A\"",if($B$5<=E420,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000405,task,✅Lista de Tareas,421,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,Académico,Actividad,TSK000405,Seguimiento a la entrega de la lista de chequeo academica,1.0,2026-02-24,2026-02-26,true,Hecho,Urgente,Geraldine Araque,N/A,,implementation_schoolpack:ACT-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Adventista"", ""C"": ""Seguimiento a la entrega de la lista de chequeo academica"", ""D"": ""1.0"", ""E"": ""46077.0"", ""F"": true, ""G"": ""46079.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Geraldine Araque""}","{""J"": """"}",implementation_schoolpack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000406,task,✅Lista de Tareas,422,PRJ0008,Corazonistas,Corazonistas,Soporte,Implementado,support,Admisiones,Actividad,TSK000406,86349 - Levantamiento Admisiones Corazonista Barranquilla (ABREN SAC CUANDO TENGAN LOS DOCUMENTOS),3.0,2026-03-19,2026-07-07,true,Hecho,Alto,Carmen Donoso,N/A,"Versión mas pequeña de la pequeña FOR ADM, JUAN ARELLANA",support:ACT-240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corazonistas"", ""C"": ""86349 - Levantamiento Admisiones Corazonista Barranquilla (ABREN SAC CUANDO TENGAN LOS DOCUMENTOS)"", ""D"": ""3.0"", ""E"": ""46100.0"", ""F"": true, ""G"": ""46210.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Versión mas pequeña de la pequeña FOR ADM, JUAN ARELLANA""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000407,task,✅Lista de Tareas,423,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000407,Puesta en pruebas del Importador Grupos académicos y Notas,2.0,2026-01-23,2026-01-23,true,Hecho,Alto,Julian Sanchez ,N/A,,implementation_campuspack:ACT-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Puesta en pruebas del Importador Grupos académicos y Notas"", ""D"": ""2.0"", ""E"": ""46045.0"", ""F"": true, ""G"": ""46045.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Julian Sanchez ""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000408,task,✅Lista de Tareas,424,PRJ0021,FESA,FESA,Soporte,Schoolpack,support,Académico,Actividad,TSK000408,Incluir nueva pantalla de valoraciones para académico de acuerdo a lo hablado anteriormente con Heidy y ver la posibilidad de incluir el Piar,5.0,2026-01-20,2026-02-10,true,Hecho,Medio,Carmen Donoso,N/A,sesión el 10Feb,support:ACT-241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""FESA"", ""C"": ""Incluir nueva pantalla de valoraciones para académico de acuerdo a lo hablado anteriormente con Heidy y ver la posibilidad de incluir el Piar"", ""D"": ""5.0"", ""E"": ""46042.0"", ""F"": true, ""G"": ""46063.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""sesión el 10Feb""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
